company,source,ticker,created_datetime,sentiment_label,bert_text,lda_text
chipotle,stocktwits,CMG,2026-05-13T17:48:18Z,,$OUST Been awhile since I had a 100+K day. Maybe I will treat myself to some $CMG,awhile since day maybe treat myself some
chipotle,stocktwits,CMG,2026-05-13T17:44:54Z,,$CMG $SG take the burrito off the menu &amp; repurpose the ingredients to make wraps!!!!,take burrito off menu amp repurpose ingredients make wraps
chipotle,stocktwits,CMG,2026-05-13T16:10:17Z,Bullish,"$CMG I honestly think Chipotle should reduce its menu choices to only the Burrito Bowl, then implement an automated kitchen system such as Sweetgreen&#39;s ($SG ) infinite kitchen. Less labor overhead and studies show customers order more when ordering from a kiosk/screen. It&#39;s worth trying out at 1 or 2 locations imho. I know this will never happen, but I like to dream.",honestly reduce menu choices only burrito bowl implement automated kitchen system such sweetgreen infinite kitchen less labor overhead studies show customers order ordering kiosk screen worth trying out locations know never happen dream
chipotle,stocktwits,CMG,2026-05-13T15:01:29Z,,@DipsetCapitalGroup Desserts? $CMG needs more business ASAP! GL,dipsetcapitalgroup desserts needs business asap
chipotle,stocktwits,CMG,2026-05-13T14:30:42Z,Bullish,Will $CMG add Tacos &amp; desserts?,add tacos amp desserts
chipotle,stocktwits,CMG,2026-05-13T13:45:49Z,Bullish,$NDLS Actually at 13.04$ with little volume we can break 15$ so easily $BYND $MCD $CMG $CAKE,little volume break easily
chipotle,stocktwits,CMG,2026-05-13T13:32:30Z,Bullish,"$NDLS Just need 20% to make Noodles break 15$ smallcap easy to up ;) soon buy out (I guess, that&#39;s by bet) $CMG $MCD $BYND $CAKE",need make noodles break smallcap easy soon buy out guess bet
chipotle,stocktwits,CMG,2026-05-13T13:27:54Z,Bullish,$NDLS So easy to reach 15$ today for Noodles $BYND $MCD $CMG $CAKE,easy reach today noodles
chipotle,stocktwits,CMG,2026-05-13T11:22:54Z,Bullish,$NDLS Noodles will be back to 100M$ marketcap ;) $BYND $CMG $CAKE $MCD,noodles back marketcap
chipotle,stocktwits,CMG,2026-05-12T17:46:36Z,,$CMG you may miss semi or ai data center rush. but this one is still at its sweat point.,may miss semi data center rush sweat point
chipotle,stocktwits,CMG,2026-05-12T16:29:55Z,,"$INTC - racked some gains today scalping the stock, its been a nice and easy start to the week, up 3% on my daytrading account and off for the day. All in short $CMG in my Plan B account. Im like a self-contained hedge fund over here. My pilot trade in the Mini-Yen has not gone all that well. There is no volume in the mini yen futures or in the micro yen futures. I will be better off trading one lots in the big contract.",racked some gains today scalping nice easy start week daytrading account off day all short plan account self contained hedge fund over here pilot trade mini yen gone all well volume mini yen futures micro yen futures better off trading lots big contract
chipotle,stocktwits,CMG,2026-05-12T16:05:02Z,Bullish,$CMG gonna add Fish &amp; desserts?,gonna add fish amp desserts
chipotle,stocktwits,CMG,2026-05-12T15:07:22Z,,$CMG wall stree is all about story telling Brian has the skill and the current management definitely not,wall stree all about story telling brian skill current management definitely
chipotle,stocktwits,CMG,2026-05-12T15:05:45Z,,$CMG or are people starting to rotate out of the tech trade?,starting rotate out tech trade
chipotle,stocktwits,CMG,2026-05-12T14:57:48Z,,"$CMG if $SBUX takes $CMG, how much will this one jump?",takes how jump
chipotle,stocktwits,CMG,2026-05-12T14:24:56Z,Bullish,$NDLS easy to get volume to reach. 15$ let&#39;s go $BYND $CMG $CAKE $MCD,easy volume reach let
chipotle,stocktwits,CMG,2026-05-12T14:18:31Z,,$CMG in causual dinning is like wholefoods in grocery. lets guess who is the buyer here?,causual dinning wholefoods grocery lets guess buyer here
chipotle,stocktwits,CMG,2026-05-12T14:14:52Z,,"At this level, l bet a few pe are reaching out to take $CMG private like $WEN. reliable free cash flow and easy 3x to go back when market is more consumer friendly",level bet few reaching out take private reliable free cash flow easy back consumer friendly
chipotle,stocktwits,CMG,2026-05-12T14:00:56Z,,"$CMG if it can hold 32.5 by end of day, l will buy",hold end day buy
chipotle,stocktwits,CMG,2026-05-12T12:39:06Z,Bullish,$CMG I am going to buy 100 shares! I love its food!,going buy love food
chipotle,stocktwits,CMG,2026-05-11T21:10:46Z,Bullish,$CMG all the hedges who short this literally eat there,all hedges short eat
chipotle,stocktwits,CMG,2026-05-11T20:11:39Z,Bullish,$CMG Ordered a steak burrito bowl after the close.,ordered steak burrito bowl after close
chipotle,stocktwits,CMG,2026-05-11T17:51:58Z,Bullish,$CMG NDLS has been flying since Feb and CMG is doing the opposite…WTF I don’t get it…it’s overpriced noodles,ndls flying since feb doing opposite wtf don overpriced noodles
chipotle,stocktwits,CMG,2026-05-11T16:37:26Z,Bullish,$CMG Rich people like big FU burritos. Why is that so hard to understand? Rich people = Mo&#39; Money!,rich big burritos why hard understand rich money
chipotle,stocktwits,CMG,2026-05-11T16:21:27Z,,$CMG Enter here Good Angle R/R,enter here good angle
chipotle,stocktwits,CMG,2026-05-11T15:52:59Z,Bullish,$NDLS We wil beat EPS for sure at Q2 and we will have resultat net positive that&#39;s my bet ;) $BYND $CMG $MCD $CAKE,wil beat eps sure resultat net positive bet
chipotle,stocktwits,CMG,2026-05-11T15:52:14Z,Bullish,$CMG the gift that keeps on giving 😫,gift keeps giving
chipotle,stocktwits,CMG,2026-05-11T15:40:00Z,,"Black Box Intelligence: Once gas prices hit a certain level, restaurant traffic has historically declined in the US More specifically, when gas prices have exceeded $3.50, traffic declines by -2.4% on avg &amp; when the price exceeds $3.80, traffic drops -2.9% Family dining chains in particular lose customers when gas prices rise, followed by casual dining chains. Conversely, fast-casual chains typically realize the biggest traffic jump, as more lower- and middle-income consumers focus on value meals, which results in continued spending but at lower price point Upscale restaurants, which have benefited from trends playing out across the US’s K-shaped economy in 2026, are largely insulated from the impact of higher gas price Across the restaurant industry, traffic fell -2.3% y/y in March March Gasoline price: $3.73 [up +13.31% y/y] Current AAA US gasoline price: $4.520 [up +44.18% y/y] $PBJ $XLY $MCD $CMG $DPZ",black box intelligence once gas prices hit certain level restaurant traffic historically declined specifically gas prices exceeded traffic declines avg amp price exceeds traffic drops family dining chains particular lose customers gas prices rise followed casual dining chains conversely fast casual chains typically realize biggest traffic jump lower middle income consumers focus value meals results continued spending lower price point upscale restaurants benefited trends playing out across shaped economy largely insulated impact higher gas price across restaurant industry traffic fell march march gasoline price current aaa gasoline price
chipotle,stocktwits,CMG,2026-05-11T14:46:11Z,,$CMG who is dump again at this level. all rush for semi and hot aectors?,dump again level all rush semi hot aectors
chipotle,stocktwits,CMG,2026-05-11T14:07:13Z,Bearish,$CMG I&#39;ll play here when it&#39;s sub $25,play here sub
chipotle,stocktwits,CMG,2026-05-11T14:01:22Z,,$SHAK $CMG pausing my buys here. Will hold what i have due to the shake shack collpase.,pausing buys here hold due shake shack collpase
chipotle,stocktwits,CMG,2026-05-11T13:25:24Z,,"$CMG both $CAVA and $SG are recovering, wake up $CMG",both recovering wake
chipotle,stocktwits,CMG,2026-05-11T09:37:33Z,Bullish,"$NDLS Great Q1 , Q2 in the same dynamic, buy out for Noodles probably soon? WHo is agree with this theory ? $BYND $MCD $CMG $CAKE",great same dynamic buy out noodles probably soon agree theory
chipotle,stocktwits,CMG,2026-05-10T12:17:03Z,,$CMG we’re no longer in a burrito world at these prices with muted quality…just saying,longer burrito world these prices muted quality saying
chipotle,stocktwits,CMG,2026-05-09T22:42:18Z,,"$CMG just released its latest promotion, &quot;Chipolte Deconstructed&quot; - &quot;two scoops!&quot; of protein in a heated pouch, sides of black beans, pinto beans, peppers and onion, lettuce, cheese and guac. A burrito shell and two taco shells. All the salsas and a small bag of chips. All packed in a togo bag. They got rid of the bag with the tattoos on it, the new bag reads, &quot;Chipolte Deconstructed: Make Your Own FN&#39; Burrito&quot;",released latest promotion quot chipolte deconstructed quot quot scoops quot protein heated pouch sides black beans pinto beans peppers onion lettuce cheese guac burrito shell taco shells all salsas small bag chips all packed togo bag rid bag tattoos new bag reads quot chipolte deconstructed make own burrito quot
chipotle,stocktwits,CMG,2026-05-09T00:06:40Z,,"I took 126.14, flat into the weekend. A small loss. I went all-in short $CMG before the close in the TA/FA account. Short at 32.49 -- have a good weekend, back on Sunday. Im getting back into futures, have a test pilot trade on in the Mini-Yen. Long Mini-Yen @ 6401 - have a good weekend.",took flat weekend small loss went all short before close account short good weekend back sunday getting back futures test pilot trade mini yen long mini yen good weekend
chipotle,stocktwits,CMG,2026-05-08T22:44:50Z,,$MCD $CAVA $EAT $CMG Wing $TXRH hey found restaurant stonk thats not down😅 . congrats steak giddy bulls 🫡😅,wing hey found restaurant stonk thats down congrats steak giddy bulls
chipotle,stocktwits,CMG,2026-05-08T22:25:10Z,,$CMG I feel like everything is running up except chipotle…,feel everything running except
chipotle,stocktwits,CMG,2026-05-08T20:35:22Z,Bullish,$CMG does $CAVA taste better than Chipotle? why cava is almost doubled up while shitpotle is 30 pct sown overt the year,taste better than why cava almost doubled while shitpotle pct sown overt year
chipotle,stocktwits,CMG,2026-05-08T20:08:27Z,Bullish,"$CMG I guess a war that’s over with shots still being fired isn’t helpful to the economy, not to mention unemployment",guess war over shots being fired isn helpful economy mention unemployment
chipotle,stocktwits,CMG,2026-05-08T19:09:34Z,,$CMG i guess people won&#39;t be eating food anymore just computer chips. Since all consumer related stocks are getting crushed today lol,guess won eating food anymore computer chips since all consumer related getting crushed today lol
chipotle,stocktwits,CMG,2026-05-08T19:03:01Z,Bullish,$MCD $SHAK $DPZ $CMG $CAVA nobody will buy ANYTHING THE REST OF 2026,nobody buy anything rest
chipotle,stocktwits,CMG,2026-05-08T19:01:27Z,Bullish,$CMG the worst stock split in history it should have been 1 to 5,worst split history
chipotle,stocktwits,CMG,2026-05-08T19:00:50Z,Bearish,$MCD $SHAK $DPZ $CMG $CAVA dead money. consumer is tapped out.,dead money consumer tapped out
chipotle,stocktwits,CMG,2026-05-08T18:54:55Z,Bearish,$CMG This company will soon be bankrupt under this leadership. Boatwright only has right on his name but wrong on every turn. He is a disgrace to the company.,soon bankrupt under leadership boatwright only right name wrong every turn disgrace
chipotle,stocktwits,CMG,2026-05-08T18:40:39Z,,"$CMG Over the last 12 mos, market up approx. 30% and this dog is down approx. 35%! This CEO needs to go, along w/this useless board.",over last mos approx dog down approx ceo needs along useless board
chipotle,stocktwits,CMG,2026-05-08T18:09:03Z,,"$BROS $CAVA $CMG pretty much the entire sector is down, maybe if the drinks and food were A.I. these stocks would be up multiple hundreds.",pretty entire sector down maybe drinks food these multiple hundreds
chipotle,stocktwits,CMG,2026-05-08T17:47:15Z,,"$CMG 1 step forward, 2 steps back. We need an activist here to shake things up.",step forward steps back need activist here shake
chipotle,stocktwits,CMG,2026-05-08T17:44:17Z,Bearish,"$DASH people cant eat in Trump economy, easy shorts $MCD $DPZ $CMG",cant eat trump economy easy shorts
chipotle,stocktwits,CMG,2026-05-08T17:43:15Z,,$CMG my theory is that if you like the company and you know it’s not going anywhere and it’s half off all time highs… I’m going to buy it 👍 good luck to all,theory know going anywhere half off all time highs going buy good luck all
chipotle,stocktwits,CMG,2026-05-08T17:14:47Z,,$CMG stupid bulls always paying my bills 🤴🫴,stupid bulls always paying bills
